지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2022-01-24 13:00,8.1,,,,3.8,,50,,45,,4.9,-3.1,1011,,1021.5,,.3,,1.59,,,,8,8,Sc,18,2000,,,9.3,,.2,-.4,-.5,-.1
108,서울,2022-01-24 14:00,8.2,,,,3.1,,70,,44,,4.8,-3.3,1010.3,,1020.8,,0,,1.24,,,,9,9,Sc,18,2000,,,7.1,,.2,-.4,-.5,-.1
108,서울,2022-01-24 15:00,7.8,,,,4.4,,50,,45,,4.8,-3.4,1010.1,,1020.6,,0,,.56,,,,9,9,Sc,18,2000,,,5.4,,.3,-.4,-.5,-.1
108,서울,2022-01-24 16:00,7.5,,,,3.2,,50,,45,,4.7,-3.6,1010.3,,1020.8,,0,,.49,,,,9,9,Sc,18,2000,,,3.7,,.3,-.3,-.5,-.1
108,서울,2022-01-24 17:00,7,,,,3.5,,70,,45,,4.5,-4.1,1010.6,,1021.1,,0,,.25,,,,8,8,Sc,18,2000,,,2.1,,.3,-.3,-.5,-.1
108,서울,2022-01-24 18:00,6.2,,,,2.2,,70,,47,,4.5,-4.2,1010.7,,1021.3,,0,,.1,,,,4,3,ScCi,18,2000,,,0,,.3,-.3,-.4,-.1
108,서울,2022-01-24 19:00,5.5,,,,2.3,,70,,49,,4.4,-4.3,1010.7,,1021.3,,,9,,9,,,7,7,,17,2000,,,-.1,,.3,-.3,-.5,-.1
108,서울,2022-01-24 20:00,5.2,,,,3.7,,50,,51,,4.5,-4.1,1010.9,,1021.5,,,9,,9,,,7,7,,14,2000,,,-.1,,.3,-.3,-.4,-.1
108,서울,2022-01-24 21:00,5,,,,3,,50,,51,,4.4,-4.3,1011,,1021.6,,,9,,9,,,9,9,Sc,15,2000,,,.1,,.3,-.3,-.4,-.1
108,서울,2022-01-24 22:00,4.8,,,,2.6,,70,,52,,4.5,-4.2,1011.2,,1021.9,,,9,,9,,,9,9,,15,2000,,,.1,,.3,-.3,-.4,-.1
108,서울,2022-01-24 23:00,4.8,,,,2.7,,70,,50,,4.3,-4.7,1011,,1021.7,,,9,,9,,,9,9,,16,2000,,,.2,,.3,-.3,-.4,-.1
108,서울,2022-01-25 00:00,4.5,,,,2.8,,50,,52,,4.4,-4.5,1011,,1021.6,,,9,,9,,,10,7,ScCs,15,2000,,,.2,,.3,-.3,-.4,-.1
108,서울,2022-01-25 01:00,4.3,,,,2.9,,50,,53,,4.4,-4.4,1010.8,,1021.4,,,9,,9,,,10,7,,14,2000,,,.2,,.3,-.3,-.4,-.1
108,서울,2022-01-25 02:00,4,,,,3.2,,50,,54,,4.4,-4.4,1010.6,,1021.3,,,9,,9,,,10,8,,10,2000,,,.2,,.3,-.3,-.4,-.1
108,서울,2022-01-25 03:00,4.1,,0,,2,,70,,55,,4.5,-4.1,1010.7,,1021.4,,,9,,9,,,10,7,ScAs,10,2000,,06,.2,,.3,-.3,-.4,-.1
108,서울,2022-01-25 04:00,2.9,,,9,2.4,,110,,76,,5.7,-.9,1010.4,,1021.1,,,9,,9,,,10,8,ScAs,8,1045,,06,0,,.3,-.3,-.4,-.1
108,서울,2022-01-25 05:00,2.3,,,9,2.3,,90,,83,,6,-.2,1010,,1020.7,,,9,,9,,,10,8,ScAs,8,2000,,06,.2,,.3,-.3,-.4,-.1
108,서울,2022-01-25 06:00,2.1,,.3,,2.4,,70,,83,,5.9,-.4,1009.9,,1020.6,,,9,,9,,,10,7,ScAs,8,2000,,06,.2,,.3,-.3,-.4,-.1
108,서울,2022-01-25 07:00,2.1,,,9,2.7,,70,,83,,5.9,-.4,1010.1,,1020.8,,,9,,9,,,10,8,ScAs,7,2000,,06,.2,,.3,-.3,-.4,-.1
108,서울,2022-01-25 08:00,2,,,9,3,,50,,86,,6.1,-.1,1010.5,,1021.3,,0,,0,,,,10,8,StNs,5,634,,190601,.3,,.3,-.3,-.4,-.1
108,서울,2022-01-25 09:00,1.9,,.2,,2,,70,,91,,6.3,.5,1010.9,,1021.7,,0,,.01,,,,10,8,StNs,4,576,,1901,.4,,.3,-.3,-.4,-.1
108,서울,2022-01-25 10:00,1.9,,,9,2.6,,50,,93,,6.5,.8,1010.9,,1021.7,,0,,.06,,,,10,7,StNs,5,576,,1901,.8,,.3,-.3,-.4,-.1
108,서울,2022-01-25 11:00,2.2,,,9,2.2,,50,,93,,6.6,1.1,1011,,1021.7,,0,,.09,,,,10,7,StNs,5,494,,1901,1.2,,.3,-.3,-.4,-.1
108,서울,2022-01-25 12:00,2.3,,.2,,2.4,,50,,93,,6.7,1.2,1010.5,,1021.2,,0,,.13,,,,10,8,StNs,4,612,,1901,1.4,,.3,-.3,-.4,-.1
108,서울,2022-01-25 13:00,2.5,,,9,2.6,,50,,93,,6.8,1.4,1009.8,,1020.5,,0,,.14,,,,10,8,ScAs,7,561,,1901,1.9,,.3,-.3,-.4,-.1
108,서울,2022-01-25 14:00,3.4,,,9,1.2,,50,,91,,7.1,2,1009.1,,1019.8,,0,,.41,,,,10,8,ScAs,7,945,,1901,3.5,,.3,-.2,-.4,-.1
108,서울,2022-01-25 15:00,3.9,,0,,1.6,,50,,87,,7,1.9,1008.7,,1019.3,,0,,.38,,,,10,8,ScAs,7,883,,1901,3,,.3,-.2,-.4,-.1
108,서울,2022-01-25 16:00,4.1,,,9,1.5,,50,,86,,7,1.9,1008.7,,1019.3,,0,,.23,,,,9,9,Sc,8,967,,1901,2.7,,.4,-.2,-.4,-.1
108,서울,2022-01-25 17:00,4.5,,,9,3.1,,250,,69,,5.8,-.7,1008.8,,1019.4,,0,,.21,,,,8,8,Sc,10,1847,,19,1.5,,.4,-.2,-.4,-.1
108,서울,2022-01-25 18:00,3.8,,0,,4.5,,270,,68,,5.5,-1.5,1009.3,,1020,,0,,.04,,,,9,9,Sc,10,1985,,,.3,,.4,-.2,-.4,-.1
108,서울,2022-01-25 19:00,3.5,,,9,2.8,,230,,72,,5.7,-1,1010,,1020.7,,,9,,9,,,8,8,,13,1680,,,-.3,,.4,-.2,-.4,-.1
108,서울,2022-01-25 20:00,3.2,,,9,2.4,,250,,77,,5.9,-.4,1010.2,,1020.9,,,9,,9,,,6,6,,13,1294,,,-.9,,.3,-.2,-.4,-.1
108,서울,2022-01-25 21:00,2.6,,,9,2.2,,250,,80,,5.9,-.5,1010.5,,1021.2,,,9,,9,,,8,8,Sc,10,1196,,,-.1,,.3,-.2,-.4,-.1
108,서울,2022-01-25 22:00,2.6,,,9,1.4,,270,,81,,6,-.3,1011,,1021.7,,,9,,9,,,8,8,,10,1129,,,-.1,,.3,-.2,-.4,0
108,서울,2022-01-25 23:00,2.3,,,9,1.4,,290,,80,,5.8,-.8,1011.2,,1021.9,,,9,,9,,,8,8,,10,1124,,,-.1,,.3,-.2,-.4,0
108,서울,2022-01-26 00:00,2,,,9,1.6,,290,,83,,5.9,-.5,1011.4,,1022.2,,,9,,9,,,8,8,Sc,12,1061,,,-.1,,.3,-.2,-.4,0
108,서울,2022-01-26 01:00,1.3,,,,1.1,,290,,83,,5.6,-1.2,1011.7,,1022.5,,,9,,9,,,0,0,,,920,,19,-.3,,.3,-.2,-.4,0
108,서울,2022-01-26 02:00,.4,,,,.9,,290,,85,,5.4,-1.8,1012,,1022.8,,,9,,9,,,0,0,,,789,,19,-.7,,.3,-.2,-.4,0
108,서울,2022-01-26 03:00,-.2,,,,2.4,,250,,87,,5.2,-2.1,1012.5,,1023.4,,,9,,9,,,0,0,,,718,,19,-1,,.3,-.2,-.4,0
108,서울,2022-01-26 04:00,-.5,,,,2.1,,270,,87,,5.1,-2.4,1012.7,,1023.6,,,9,,9,,,0,0,,,689,,19,-1.2,,.3,-.2,-.4,0
108,서울,2022-01-26 05:00,-1.1,,,,1.8,,250,,88,,5,-2.8,1012.8,,1023.7,,,9,,9,,,0,0,,,664,,19,-1.5,,.3,-.2,-.4,0
108,서울,2022-01-26 06:00,-1.3,,,,1.6,,270,,90,,5,-2.7,1013,,1023.9,,,9,,9,,,0,0,,,704,,19,-1.9,,.3,-.2,-.4,0
108,서울,2022-01-26 07:00,-1.8,,,,1.7,,270,,91,,4.9,-3,1013.5,,1024.4,,,9,,9,,,0,0,,,695,,19,-2.2,,.3,-.2,-.4,0
108,서울,2022-01-26 08:00,-1.8,,,,.8,,270,,90,,4.8,-3.2,1013.9,,1024.8,,0,,0,,,,0,0,,,796,,19,-2.3,,.3,-.2,-.4,0
108,서울,2022-01-26 09:00,-1.2,,,,1.5,,270,,90,,5,-2.6,1014.4,,1025.3,,.4,,.27,,,,0,0,,,829,,19,-1.1,,.3,-.2,-.4,0
108,서울,2022-01-26 10:00,.7,,,,1,,270,,83,,5.4,-1.8,1014.4,,1025.3,,1,,.75,,,,0,0,,,1048,,19,-.2,,.3,-.2,-.4,0
108,서울,2022-01-26 11:00,2.2,,,,2.5,,290,,62,,4.4,-4.3,1014.7,,1025.5,,1,,1.39,,,,0,0,,,1467,,,3,,.3,-.2,-.4,0
108,서울,2022-01-26 12:00,3.8,,,,2.3,,290,,53,,4.2,-4.9,1014.3,,1025,,1,,1.85,,,,0,0,,,1443,,,7.4,,.3,-.2,-.4,0
108,서울,2022-01-26 13:00,4.8,,,,2.7,,270,,44,,3.8,-6.4,1013.4,,1024.1,,1,,2.02,,,,6,0,Ci,,1626,,,9.2,,.3,-.2,-.4,0
108,서울,2022-01-26 14:00,5.9,,,,1.9,,270,,41,,3.8,-6.3,1013.1,,1023.7,,.9,,1.78,,,,3,0,Ci,,1601,,,10.6,,.4,-.2,-.4,0
108,서울,2022-01-26 15:00,6.5,,,,2.6,,250,,40,,3.9,-6.1,1013,,1023.6,,1,,1.67,,,,2,0,Ci,,1564,,,8.3,,.4,-.2,-.4,0
108,서울,2022-01-26 16:00,5.9,,,,2.7,,250,,40,,3.7,-6.6,1012.8,,1023.4,,1,,1.09,,,,0,0,,,1655,,,3.7,,.4,-.2,-.4,0
108,서울,2022-01-26 17:00,4.8,,,,3.1,,250,,40,,3.5,-7.6,1013,,1023.7,,1,,.65,,,,4,0,Ci,,1739,,,.5,,.4,-.2,-.4,0
108,서울,2022-01-26 18:00,3.2,,,,2.3,,290,,39,,3,-9.4,1013.5,,1024.2,,.1,,.07,,,,4,0,Ci,,1988,,,-.1,,.4,-.2,-.4,0
108,서울,2022-01-26 19:00,2.2,,,,3.2,,270,,49,,3.5,-7.4,1014.1,,1024.9,,,9,,9,,,5,0,,,1731,,,-.4,,.4,-.2,-.4,0
108,서울,2022-01-26 20:00,1.4,,,,3.2,,270,,54,,3.6,-6.9,1014.2,,1025,,,9,,9,,,6,0,,,1707,,,-.7,,.4,-.2,-.4,0
108,서울,2022-01-26 21:00,.7,,,,.8,,290,,54,,3.5,-7.5,1014.4,,1025.3,,,9,,9,,,5,0,Ci,,1757,,,-1.1,,.3,-.2,-.4,0
108,서울,2022-01-26 22:00,.2,,,,3.6,,320,,45,,2.8,-10.3,1014.4,,1025.3,,,9,,9,,,5,0,,,1982,,,-1.4,,.3,-.2,-.4,0
108,서울,2022-01-26 23:00,-.6,,,,3,,270,,45,,2.6,-11,1014.7,,1025.6,,,9,,9,,,7,0,,,2000,,,-1.6,,.3,-.2,-.3,0
108,서울,2022-01-27 00:00,-1.2,,,,3.4,,270,,49,,2.8,-10.5,1014.6,,1025.5,,,9,,9,,,8,0,,,2000,,,-1.7,,.3,-.2,-.4,0
108,서울,2022-01-27 01:00,-1.6,,,,2.4,,270,,50,,2.7,-10.6,1014.5,,1025.4,,,9,,9,,,9,0,,,1943,,,-1.7,,.3,-.2,-.3,0
108,서울,2022-01-27 02:00,-2,,,,1.6,,270,,53,,2.8,-10.3,1014.8,,1025.8,,,9,,9,,,8,0,,,1857,,,-1.9,,.3,-.2,-.3,0
108,서울,2022-01-27 03:00,-2.5,,,,1.7,,270,,56,,2.9,-10,1014.8,,1025.8,,,9,,9,,,8,0,Ci,,1819,,,-2.1,,.3,-.2,-.3,0
108,서울,2022-01-27 04:00,-2.7,,,,1.5,,290,,56,,2.8,-10.2,1014.7,,1025.7,,,9,,9,,,3,0,Ci,,1746,,,-2.6,,.3,-.2,-.3,0
108,서울,2022-01-27 05:00,-3.6,,,,2,,270,,59,,2.8,-10.4,1014.7,,1025.7,,,9,,9,,,0,0,,,1672,,,-3.3,,.3,-.2,-.3,0
108,서울,2022-01-27 06:00,-4.3,,,,1.3,,270,,62,,2.8,-10.5,1014.9,,1026,,,9,,9,,,0,0,,,1589,,,-3.6,,.3,-.2,-.3,0
108,서울,2022-01-27 07:00,-4.5,,,,1.4,,270,,65,,2.9,-10,1014.9,,1026,,,9,,9,,,0,0,,,1438,,,-3.9,,.3,-.2,-.3,0
108,서울,2022-01-27 08:00,-4.6,,,,1.8,,250,,65,,2.8,-10.1,1015.2,,1026.3,,0,,.01,,,,0,0,,,1317,,,-3.9,,.3,-.2,-.3,0
108,서울,2022-01-27 09:00,-3.9,,,,1.1,,250,,62,,2.8,-10.1,1015.3,,1026.4,,.9,,.34,,,,3,0,Ci,,1425,,,-2.4,,.3,-.2,-.3,0
108,서울,2022-01-27 10:00,-1.5,,,,1.3,,290,,56,,3.1,-9.1,1015.1,,1026,,1,,.91,,,,6,0,Ci,,1466,,,-.3,,.3,-.2,-.3,0
108,서울,2022-01-27 11:00,1.1,,,,2.3,,250,,47,,3.1,-8.9,1014.9,,1025.7,,1,,1.45,,,,7,0,Ci,,1339,,,2.1,,.3,-.2,-.3,0
108,서울,2022-01-27 12:00,1.5,,,,2.4,,270,,41,,2.8,-10.3,1014.5,,1025.3,,1,,1.9,,,,6,0,Ci,,1398,,,5.5,,.3,-.3,-.3,0
108,서울,2022-01-27 13:00,1.9,,,,3,,270,,40,,2.8,-10.3,1013.7,,1024.5,,.6,,1.59,,,,9,0,Ci,,1449,,,4.4,,.3,-.3,-.3,0
108,서울,2022-01-27 14:00,2.8,,,,3.1,,290,,35,,2.6,-11.1,1012.9,,1023.6,,1,,1.69,,,,8,0,Ci,,1839,,,6.7,,.3,-.2,-.3,0
108,서울,2022-01-27 15:00,3.4,,,,3.5,,290,,34,,2.6,-11,1012.2,,1022.9,,1,,1.68,,,,0,0,,,1909,,,7.5,,.3,-.2,-.3,0
108,서울,2022-01-27 16:00,3.8,,,,2.8,,270,,33,,2.6,-11,1012.3,,1023,,1,,1.33,,,,0,0,,,1964,,,2.4,,.3,-.2,-.3,0
108,서울,2022-01-27 17:00,3,,,,3.3,,250,,35,,2.6,-11,1012.6,,1023.3,,1,,.69,,,,0,0,,,1827,,,0,,.3,-.2,-.3,0
108,서울,2022-01-27 18:00,1.5,,,,2.7,,270,,42,,2.9,-10,1013.4,,1024.2,,.4,,.13,,,,0,0,,,1745,,,-.2,,.3,-.2,-.3,.1
108,서울,2022-01-27 19:00,.5,,,,2.2,,270,,50,,3.2,-8.7,1013.6,,1024.5,,,9,,9,,,0,0,,,1784,,,-.8,,.3,-.2,-.3,.1
108,서울,2022-01-27 20:00,-.2,,,,3.1,,270,,53,,3.2,-8.6,1013.5,,1024.4,,,9,,9,,,0,0,,,1928,,,-1.2,,.3,-.2,-.3,.1
108,서울,2022-01-27 21:00,-1,,,,1.8,,320,,47,,2.7,-10.9,1013.6,,1024.5,,,9,,9,,,0,0,,,1710,,,-1.9,,.3,-.2,-.3,.1
108,서울,2022-01-27 22:00,-2.1,,,,1.4,,290,,50,,2.6,-11.1,1013.6,,1024.6,,,9,,9,,,0,0,,,1623,,,-2.4,,.3,-.2,-.3,.1
108,서울,2022-01-27 23:00,-2.8,,,,2,,290,,55,,2.7,-10.6,1013.9,,1024.9,,,9,,9,,,0,0,,,1677,,,-2.8,,.3,-.2,-.3,.1
108,서울,2022-01-28 00:00,-3.4,,,,2.2,,270,,56,,2.7,-10.9,1014.5,,1025.5,,,9,,9,,,0,0,,,2000,,,-3.2,,.2,-.3,-.3,.1
108,서울,2022-01-28 01:00,-4,,,,2.5,,250,,59,,2.7,-10.8,1015.1,,1026.2,,,9,,9,,,0,0,,,2000,,,-3.5,,.2,-.3,-.3,.1
108,서울,2022-01-28 02:00,-4.3,,,,2.6,,270,,60,,2.7,-10.9,1015.5,,1026.6,,,9,,9,,,0,0,,,2000,,,-4,,.2,-.3,-.3,.1
108,서울,2022-01-28 03:00,-5.1,,,,2.1,,270,,62,,2.6,-11.2,1015.1,,1026.2,,,9,,9,,,1,0,Ci,,2000,,,-4.4,,.1,-.3,-.3,.1
108,서울,2022-01-28 04:00,-4.7,,,,2.3,,290,,61,,2.6,-11,1014.8,,1025.9,,,9,,9,,,1,0,Ci,,2000,,,-4.7,,.1,-.3,-.3,.1
108,서울,2022-01-28 05:00,-5.2,,,,2.1,,270,,63,,2.6,-11.1,1014.8,,1025.9,,,9,,9,,,3,0,Ci,,2000,,,-5,,0,-.4,-.3,.1
108,서울,2022-01-28 06:00,-5.2,,,,2.4,,320,,65,,2.7,-10.7,1014.9,,1026,,,9,,9,,,2,0,Ci,,2000,,,-5.3,,-.1,-.4,-.3,.1
108,서울,2022-01-28 07:00,-5.6,,,,2.3,,290,,64,,2.6,-11.3,1015.3,,1026.4,,,9,,9,,,3,0,Ci,,2000,,,-5.6,,-.2,-.5,-.3,.1
108,서울,2022-01-28 08:00,-5.8,,,,2.3,,270,,63,,2.5,-11.7,1015.3,,1026.4,,0,,.01,,,,2,0,Ci,,2000,,,-5.6,,-.3,-.5,-.3,.1
108,서울,2022-01-28 09:00,-5.2,,,,2.7,,250,,62,,2.6,-11.3,1015.8,,1026.9,,1,,.38,,,,1,0,Ci,,2000,,,-4.2,,-.3,-.6,-.3,.1
108,서울,2022-01-28 10:00,-3.4,,,,2.6,,250,,55,,2.6,-11.1,1015.8,,1026.8,,1,,1,,,,1,0,Ci,,2000,,,-.8,,-.3,-.6,-.4,.1
108,서울,2022-01-28 11:00,-1.8,,,,3.4,,270,,48,,2.6,-11.3,1015.3,,1026.3,,1,,1.68,,,,0,0,,,2000,,,1.6,,-.2,-.6,-.4,.1
108,서울,2022-01-28 12:00,-.5,,,,3,,290,,43,,2.5,-11.5,1014.6,,1025.5,,1,,2.07,,,,0,0,,,2000,,,6.1,,-.1,-.6,-.4,.1
108,서울,2022-01-28 13:00,.2,,,,3.9,,270,,39,,2.4,-12.1,1013.5,,1024.4,,1,,2.23,,,,0,0,,,2000,,,8.3,,0,-.5,-.4,.1
108,서울,2022-01-28 14:00,1.9,,,,2.9,,250,,38,,2.7,-10.9,1013,,1023.8,,1,,2.18,,,,0,0,,,2000,,,9.4,,0,-.5,-.4,.1
108,서울,2022-01-28 15:00,1.7,,,,4.9,,250,,35,,2.4,-12.1,1013.2,,1024,,1,,1.9,,,,1,0,Ci,,2000,,,7.3,,.1,-.5,-.4,.1
108,서울,2022-01-28 16:00,1.5,,,,3.6,,290,,34,,2.3,-12.6,1013.1,,1023.9,,1,,1.4,,,,4,0,Ci,,2000,,,2.1,,.1,-.4,-.4,.1
108,서울,2022-01-28 17:00,.9,,,,3.1,,230,,43,,2.8,-10.2,1012.9,,1023.7,,1,,.7,,,,4,0,Ci,,2000,,,-.1,,.1,-.4,-.4,.1
108,서울,2022-01-28 18:00,-.6,,,,2.5,,230,,48,,2.8,-10.2,1012.5,,1023.4,,.2,,.1,,,,5,0,Ci,,2000,,,-.6,,.1,-.4,-.4,.1
108,서울,2022-01-28 19:00,-1.3,,,,3,,250,,50,,2.8,-10.4,1012.5,,1023.4,,,9,,9,,,6,0,,,2000,,,-1.3,,.1,-.4,-.4,.1
108,서울,2022-01-28 20:00,-1.7,,,,2.7,,270,,46,,2.5,-11.8,1012.6,,1023.5,,,9,,9,,,6,0,,,2000,,,-1.9,,.1,-.4,-.4,.1
108,서울,2022-01-28 21:00,-2.1,,,,2.5,,320,,43,,2.3,-13,1013.2,,1024.2,,,9,,9,,,4,0,Ci,,2000,,,-2.4,,.1,-.4,-.4,.1
108,서울,2022-01-28 22:00,-3,,,,2.3,,290,,43,,2.1,-13.8,1013.1,,1024.1,,,9,,9,,,3,0,,,2000,,,-3.1,,.1,-.4,-.4,.1
108,서울,2022-01-28 23:00,-3.6,,,,3.6,,290,,46,,2.2,-13.5,1013.5,,1024.5,,,9,,9,,,3,0,,,2000,,,-3.6,,0,-.4,-.4,.1
108,서울,2022-01-29 00:00,-4.7,,,,2.9,,270,,55,,2.4,-12.3,1013.6,,1024.7,,,9,,9,,,2,0,Ci,,2000,,,-3.9,,-.1,-.5,-.4,.1
108,서울,2022-01-29 01:00,-5.1,,,,1.4,,290,,56,,2.3,-12.5,1013.4,,1024.5,,,9,,9,,,0,0,,,2000,,,-4.4,,-.1,-.5,-.4,.1
108,서울,2022-01-29 02:00,-5.7,,,,2.7,,290,,58,,2.3,-12.6,1013.3,,1024.4,,,9,,9,,,0,0,,,2000,,,-4.9,,-.2,-.6,-.4,.1
108,서울,2022-01-29 03:00,-6,,,,2.4,,290,,61,,2.4,-12.3,1013,,1024.1,,,9,,9,,,3,0,Ci,,2000,,,-5.4,,-.3,-.6,-.4,.1
108,서울,2022-01-29 04:00,-6.6,,,,1.6,,270,,61,,2.3,-12.8,1012.4,,1023.5,,,9,,9,,,0,0,,,2000,,,-6,,-.4,-.7,-.4,.1
108,서울,2022-01-29 05:00,-6.8,,,,1.9,,270,,64,,2.4,-12.4,1012.6,,1023.7,,,9,,9,,,0,0,,,2000,,,-6.2,,-.6,-.8,-.4,.1
108,서울,2022-01-29 06:00,-6.9,,,,1.2,,270,,66,,2.4,-12.1,1012.1,,1023.2,,,9,,9,,,0,0,,,2000,,,-6.6,,-.7,-.8,-.4,.1
108,서울,2022-01-29 07:00,-7,,,,.6,,290,,67,,2.4,-12.1,1012.4,,1023.6,,,9,,9,,,0,0,,,2000,,,-6.9,,-.8,-.9,-.4,.1
108,서울,2022-01-29 08:00,-7,,,,2,,320,,67,,2.4,-12.1,1012.7,,1023.9,,.1,,.01,,,,0,0,,,2000,,,-6.8,,-.9,-1,-.4,.1
108,서울,2022-01-29 09:00,-6.1,,,,2.7,,320,,58,,2.3,-13,1012.8,,1023.9,,1,,.39,,,,1,0,Ci,,2000,,,-5.1,,-1,-1.1,-.5,.1
108,서울,2022-01-29 10:00,-4.5,,,,2.9,,290,,49,,2.1,-13.6,1013,,1024.1,,1,,1.08,,,,2,0,Ci,,2000,,,-1.1,,-.9,-1.1,-.5,.1
108,서울,2022-01-29 11:00,-3.6,,,,2.9,,290,,45,,2.1,-13.8,1012.6,,1023.6,,1,,1.69,,,,2,0,Ci,,2000,,,1.8,,-.7,-1,-.5,.1
108,서울,2022-01-29 12:00,-1.9,,,,2.6,,290,,40,,2.1,-13.7,1012,,1022.9,,1,,2.08,,,,0,0,,,2000,,,6.6,,-.5,-.9,-.5,.1
108,서울,2022-01-29 13:00,-.6,,,,2.5,,290,,34,,2,-14.5,1011.5,,1022.4,,1,,2.26,,,,0,0,,,2000,,,9.4,,-.3,-.8,-.5,.1
108,서울,2022-01-29 14:00,-.3,,,,3,,290,,34,,2,-14.2,1010.8,,1021.6,,1,,2.22,,,,0,0,,,2000,,,9.3,,-.2,-.7,-.5,.1
108,서울,2022-01-29 15:00,.1,,,,4.3,,320,,29,,1.8,-15.8,1009.8,,1020.6,,1,,1.95,,,,0,0,,,2000,,,7.7,,-.1,-.7,-.5,.1
108,서울,2022-01-29 16:00,.2,,,,4.5,,290,,29,,1.8,-15.7,1009.8,,1020.6,,1,,1.47,,,,0,0,,,2000,,,2.1,,-.1,-.6,-.5,.1
108,서울,2022-01-29 17:00,.5,,,,2.6,,270,,29,,1.8,-15.5,1009.6,,1020.4,,1,,.76,,,,0,0,,,2000,,,-.2,,0,-.6,-.5,.1
108,서울,2022-01-29 18:00,-.9,,,,2.7,,270,,32,,1.8,-15.5,1010,,1020.9,,.4,,.16,,,,0,0,,,2000,,,-1.1,,0,-.5,-.5,.1
108,서울,2022-01-29 19:00,-1.6,,,,2.6,,200,,42,,2.3,-12.8,1010.2,,1021.1,,,9,,9,,,0,0,,,2000,,,-1.9,,0,-.5,-.5,.1
108,서울,2022-01-29 20:00,-2.3,,,,.8,,200,,52,,2.7,-10.8,1010.6,,1021.5,,,9,,9,,,0,0,,,2000,,,-2.5,,-.1,-.5,-.5,.2
108,서울,2022-01-29 21:00,-2.7,,,,1.2,,340,,54,,2.7,-10.7,1010.4,,1021.4,,,9,,9,,,0,0,,,2000,,,-3.3,,-.1,-.6,-.4,.1
108,서울,2022-01-29 22:00,-3.4,,,,1.5,,320,,43,,2,-14.2,1010.8,,1021.8,,,9,,9,,,0,0,,,2000,,,-3.9,,-.2,-.6,-.4,.2
108,서울,2022-01-29 23:00,-4.1,,,,1.7,,270,,47,,2.1,-13.7,1011.1,,1022.1,,,9,,9,,,0,0,,,2000,,,-4.4,,-.3,-.7,-.4,.1
108,서울,2022-01-30 00:00,-4.6,,,,3.3,,270,,51,,2.2,-13.2,1011.5,,1022.5,,,9,,9,,,2,0,,,2000,,,-4.8,,-.4,-.7,-.4,.2
108,서울,2022-01-30 01:00,-5.1,,,,3.1,,290,,54,,2.3,-12.9,1011.3,,1022.4,,,9,,9,,,0,0,,,2000,,,-5.2,,-.5,-.8,-.5,.2
108,서울,2022-01-30 02:00,-6.2,,,,1.6,,270,,53,,2,-14.2,1011.2,,1022.3,,,9,,9,,,0,0,,,2000,,,-5.9,,-.6,-.9,-.5,.2
108,서울,2022-01-30 03:00,-6.6,,,,1.2,,270,,55,,2.1,-14.1,1011.3,,1022.4,,,9,,9,,,4,0,Ci,,2000,,,-6.3,,-.8,-.9,-.5,.2
108,서울,2022-01-30 04:00,-6.9,,,,1.3,,270,,58,,2.1,-13.7,1010.9,,1022,,,9,,9,,,3,0,Ci,,2000,,,-6.8,,-.9,-1,-.5,.2
108,서울,2022-01-30 05:00,-7.4,,,,1.1,,270,,59,,2.1,-14,1011.1,,1022.3,,,9,,9,,,0,0,,,2000,,,-7.1,,-1,-1.1,-.5,.2
108,서울,2022-01-30 06:00,-7.7,,,,.6,,270,,62,,2.1,-13.7,1011.1,,1022.3,,,9,,9,,,0,0,,,2000,,,-7.4,,-1.2,-1.2,-.6,.2
108,서울,2022-01-30 07:00,-7.8,,,,1.4,,270,,60,,2,-14.2,1011.1,,1022.3,,,9,,9,,,0,0,,,2000,,,-7.5,,-1.3,-1.3,-.6,.2
108,서울,2022-01-30 08:00,-7.9,,,,.4,,0,,61,,2.1,-14.1,1011.5,,1022.7,,.2,,.01,,,,0,0,,,2000,,,-7.7,,-1.4,-1.4,-.6,.2
108,서울,2022-01-30 09:00,-6.8,,,,.9,,50,,60,,2.2,-13.2,1011.6,,1022.7,,1,,.39,,,,0,0,,,2000,,,-5.6,,-1.5,-1.5,-.7,.1
108,서울,2022-01-30 10:00,-3.8,,,,1.7,,250,,46,,2.1,-13.7,1011.6,,1022.6,,1,,1.09,,,,1,0,Ci,,2000,,,-1,,-1.3,-1.5,-.7,.1
108,서울,2022-01-30 11:00,-2.6,,,,3.1,,290,,39,,2,-14.6,1011.7,,1022.7,,1,,1.55,,,,1,0,Ci,,2000,,,1.7,,-1,-1.3,-.7,.1
